"token","lemma","beginIndex","endIndex","previousWord","nextWord"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98790_98791","и","98790","98791","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98785_98789","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98792_98799"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9882_9892","заборавити","9882","9892","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9878_9881","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9892_9893"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98792_98799","напасти","98792","98799","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98790_98791","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98800_98811"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98820_98822","јесам","98820","98822","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98816_98819","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98823_98830"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98823_98830","касније","98823","98830","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98820_98822","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98831_98833"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98831_98833","до","98831","98833","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98823_98830","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98834_98839"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98834_98839","битка","98834","98839","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98831_98833","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98840_98845"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98840_98845","доћи","98840","98845","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98834_98839","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98845_98846"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98847_98850","кад","98847","98850","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98845_98846","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98851_98853"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98851_98853","јесам","98851","98853","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98847_98850","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98854_98860"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98854_98860","топ","98854","98860","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98851_98853","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98861_98869"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98861_98869","загрмети","98861","98869","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98854_98860","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98869_98870"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98871_98874","кад","98871","98874","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98869_98870","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98875_98877"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98875_98877","се","98875","98877","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98871_98874","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98878_98881"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98878_98881","крв","98878","98881","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98875_98877","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98882_98891"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98882_98891","пролевати","98882","98891","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98878_98881","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98891_98892"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98893_98897","онда","98893","98897","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98891_98892","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98898_98900"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98898_98900","јесам","98898","98900","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98893_98897","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98901_98903"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98901_98903","се","98901","98903","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98898_98900","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98904_98907"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98904_98907","овај","98904","98907","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98901_98903","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98908_98912"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98908_98912","људи","98908","98912","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98904_98907","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98913_98920"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98913_98920","јуначки","98913","98920","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98908_98912","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98920_98921"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98922_98929","одважно","98922","98929","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98920_98921","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98930_98931"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98930_98931","и","98930","98931","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98922_98929","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98932_98941"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98932_98941","постојано","98932","98941","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98930_98931","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98942_98948"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98942_98948","борити","98942","98948","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98932_98941","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98948_98949"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98950_98953","јер","98950","98953","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98948_98949","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98954_98960"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98954_98960","Младен","98954","98960","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98950_98953","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98961_98965"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98961_98965","бити","98961","98965","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98954_98960","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98966_98970"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98966_98970","увек","98966","98970","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98961_98965","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98971_98975"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98971_98975","међу","98971","98975","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98966_98970","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98976_98980"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98976_98980","она","98976","98980","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98971_98975","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98980_98981"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9901_9903","хтети","9901","9903","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9897_9900","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9904_9914"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98982_98985","где","98982","98985","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98980_98981","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98986_98988"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98986_98988","јесам","98986","98988","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98982_98985","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98989_98993"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98989_98993","бити","98989","98993","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98986_98988","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98994_99001"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98994_99001","велик","98994","99001","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98989_98993","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99002_99008"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99002_99008","невоља","99002","99008","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_98994_99001","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99008_99009"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99010_99012","тај","99010","99012","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99008_99009","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99013_99015"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99013_99015","јесам","99013","99015","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99010_99012","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99016_99019"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99016_99019","бити","99016","99019","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99013_99015","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99020_99022"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99020_99022","он","99020","99022","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99016_99019","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99023_99027"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9904_9914","заборавити","9904","9914","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9901_9903","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9914_9915"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99023_99027","међу","99023","99027","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99020_99022","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99028_99032"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99028_99032","она","99028","99032","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99023_99027","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99033_99034"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99033_99034","и","99033","99034","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99028_99032","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99035_99041"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99035_99041","сносити","99035","99041","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99033_99034","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99042_99048"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99042_99048","невоља","99042","99048","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99035_99041","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99049_99056"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99049_99056","заједно","99049","99056","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99042_99048","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99057_99059"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99057_99059","са","99057","99059","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99049_99056","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99060_99066"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99060_99066","свој","99060","99066","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99057_99059","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99067_99073"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99067_99073","браћа","99067","99073","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99060_99066","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99073_99074"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99075_99077","те","99075","99077","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99073_99074","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99078_99080"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99078_99080","она","99078","99080","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99075_99077","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99081_99083"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99081_99083","јесам","99081","99083","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99078_99080","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99084_99091"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99084_99091","храбрити","99084","99091","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99081_99083","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99092_99098"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99092_99098","свој","99092","99098","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99084_99091","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99099_99105"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99099_99105","реч","99099","99105","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99092_99098","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99106_99107"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99106_99107","и","99106","99107","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99099_99105","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99108_99114"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99108_99114","свој","99108","99114","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99106_99107","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99115_99123"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99115_99123","пример","99115","99123","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99108_99114","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99123_99124"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99125_99128","где","99125","99128","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99123_99124","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99129_99133"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99129_99133","бити","99129","99133","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99125_99128","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99134_99141"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99134_99141","велик","99134","99141","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99129_99133","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99142_99151"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99142_99151","опасност","99142","99151","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99134_99141","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99151_99152"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99153_99157","тамо","99153","99157","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99151_99152","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99158_99160"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99158_99160","јесам","99158","99160","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99153_99157","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99161_99163"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99161_99163","он","99161","99163","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99158_99160","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99164_99170"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99164_99170","напред","99164","99170","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99161_99163","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99171_99175"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9918_9922","рећи","9918","9922","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9916_9917","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9923_9931"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99183_99185","од","99183","99185","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99181_99182","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99186_99189"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99186_99189","куд","99186","99189","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99183_99185","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99190_99191"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99190_99191","у","99190","99191","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99186_99189","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99192_99196"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9923_9931","Бачванин","9923","9931","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9918_9922","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9931_9932"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99192_99196","он","99192","99196","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99190_99191","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99197_99203"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99197_99203","толико","99197","99203","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99192_99196","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99204_99216"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99204_99216","постојанство","99204","99216","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99197_99203","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99217_99218"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99217_99218","и","99217","99218","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99204_99216","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99219_99224"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99234_99236","јесам","99234","99236","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99230_99233","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99237_99242"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99237_99242","доћи","99237","99242","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99234_99236","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99243_99248"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99243_99248","утеха","99243","99248","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99237_99242","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99249_99256"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99249_99256","његов","99249","99256","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99243_99248","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99257_99263"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99257_99263","болан","99257","99263","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99249_99256","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99264_99268"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99278_99282","он","99278","99282","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99274_99277","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99283_99285"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99283_99285","тај","99283","99285","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99278_99282","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99286_99291"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99286_99291","ведар","99286","99291","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99283_99285","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99292_99296"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99292_99296","лице","99292","99296","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99286_99291","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99296_99297"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99298_99300","од","99298","99300","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99296_99297","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99301_99304"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99301_99304","куд","99301","99304","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99298_99300","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99305_99306"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99305_99306","у","99305","99306","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99301_99304","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99307_99314"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99307_99314","његов","99307","99314","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99305_99306","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99315_99323"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99315_99323","ватрен","99315","99323","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99307_99314","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99324_99329"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99324_99329","очи","99324","99329","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99315_99323","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99330_99332"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9933_9934","и","9933","9934","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9931_9932","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_9935_9941"
"http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99330_99332","тај","99330","99332","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99324_99329","http://llod.jerteh.rs/ELTEC/srp/NIF2/SRP18520.txt#offset_99333_99344"
