token,offset_index,anchor,eltec_id,oliacat,oliacatLabel,lexeme,lemma
https://serbian.wikibase.cloud/entity/Q9863,31614,деца,SRP18520.txt#offset_31610_31614,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q9864,31615,",",SRP18520.txt#offset_31614_31615,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q9865,31618,да,SRP18520.txt#offset_31616_31618,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q9866,31623,ћете,SRP18520.txt#offset_31619_31623,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q9867,31627,дуг,SRP18520.txt#offset_31624_31627,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q9868,31635,платити,SRP18520.txt#offset_31628_31635,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q9869,31638,до,SRP18520.txt#offset_31636_31638,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q9870,31648,последњег,SRP18520.txt#offset_31639_31648,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q9871,31655,јулија,SRP18520.txt#offset_31649_31655,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q9872,31656,",",SRP18520.txt#offset_31655_31656,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q9873,3175,подбочио,SRP18520.txt#offset_3167_3175,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q9874,31658,а,SRP18520.txt#offset_31657_31658,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q9875,31663,томе,SRP18520.txt#offset_31659_31663,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q9876,31666,је,SRP18520.txt#offset_31664_31666,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q9877,31670,већ,SRP18520.txt#offset_31667_31670,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q9878,31677,прошло,SRP18520.txt#offset_31671_31677,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q9879,31681,две,SRP18520.txt#offset_31678_31681,https://serbian.wikibase.cloud/entity/Q21,Numeral,,
https://serbian.wikibase.cloud/entity/Q9880,31688,недеље,SRP18520.txt#offset_31682_31688,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q9881,3179,био,SRP18520.txt#offset_3176_3179,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q9882,31693,дана,SRP18520.txt#offset_31689_31693,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q9883,31701,Ја,SRP18520.txt#offset_31699_31701,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q9884,31707,јесам,SRP18520.txt#offset_31702_31707,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q9885,31710,са,SRP18520.txt#offset_31708_31710,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q9886,31717,мојима,SRP18520.txt#offset_31711_31717,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q9887,31725,написао,SRP18520.txt#offset_31718_31725,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q9888,31730,крст,SRP18520.txt#offset_31726_31730,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q9889,31733,на,SRP18520.txt#offset_31731_31733,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q9890,31739,једну,SRP18520.txt#offset_31734_31739,https://serbian.wikibase.cloud/entity/Q21,Numeral,,
https://serbian.wikibase.cloud/entity/Q9891,31747,хартију,SRP18520.txt#offset_31740_31747,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q9892,31748,",",SRP18520.txt#offset_31747_31748,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q9893,31751,ал,SRP18520.txt#offset_31749_31751,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q9894,31753,’,SRP18520.txt#offset_31752_31753,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q9895,31756,ја,SRP18520.txt#offset_31754_31756,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q9896,31759,не,SRP18520.txt#offset_31757_31759,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q9897,31764,знам,SRP18520.txt#offset_31760_31764,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q9898,31768,што,SRP18520.txt#offset_31765_31768,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q9899,31771,је,SRP18520.txt#offset_31769_31771,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q9900,31776,било,SRP18520.txt#offset_31772_31776,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q9901,3180,",",SRP18520.txt#offset_3179_3180,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10602,35067,беху,SRP18520.txt#offset_35063_35067,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10603,35072,пуне,SRP18520.txt#offset_35068_35072,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q10604,35077,суза,SRP18520.txt#offset_35073_35077,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10605,35079,—,SRP18520.txt#offset_35078_35079,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10606,35082,ал,SRP18520.txt#offset_35080_35082,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10607,35084,’,SRP18520.txt#offset_35083_35084,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10608,35088,кад,SRP18520.txt#offset_35085_35088,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10609,35097,помислим,SRP18520.txt#offset_35089_35097,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10610,35100,на,SRP18520.txt#offset_35098_35100,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q10611,3522,седели,SRP18520.txt#offset_3516_3522,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10612,35103,то,SRP18520.txt#offset_35101_35103,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10613,358,",",SRP18520.txt#offset_357_358,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10614,35110,сирото,SRP18520.txt#offset_35104_35110,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q10615,35115,дете,SRP18520.txt#offset_35111_35115,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10616,35116,",",SRP18520.txt#offset_35115_35116,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10617,35119,на,SRP18520.txt#offset_35117_35119,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q10618,35124,жену,SRP18520.txt#offset_35120_35124,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10619,35130,брата,SRP18520.txt#offset_35125_35130,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10620,35134,мог,SRP18520.txt#offset_35131_35134,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10621,35138,...,SRP18520.txt#offset_35135_35138,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10622,35140,е,SRP18520.txt#offset_35139_35140,https://serbian.wikibase.cloud/entity/Q32,Interjection,,
https://serbian.wikibase.cloud/entity/Q10623,35144,...,SRP18520.txt#offset_35141_35144,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10624,35146,е,SRP18520.txt#offset_35145_35146,https://serbian.wikibase.cloud/entity/Q32,Interjection,,
https://serbian.wikibase.cloud/entity/Q10625,35150,...,SRP18520.txt#offset_35147_35150,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10626,35152,о,SRP18520.txt#offset_35151_35152,https://serbian.wikibase.cloud/entity/Q32,Interjection,,
https://serbian.wikibase.cloud/entity/Q10627,35153,",",SRP18520.txt#offset_35152_35153,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10628,35156,не,SRP18520.txt#offset_35154_35156,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q10629,35164,спомињи,SRP18520.txt#offset_35157_35164,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10630,35167,ми,SRP18520.txt#offset_35165_35167,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10631,35172,више,SRP18520.txt#offset_35168_35172,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q10632,35178,гроба,SRP18520.txt#offset_35173_35178,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10633,3523,",",SRP18520.txt#offset_3522_3523,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10634,35182,јер,SRP18520.txt#offset_35179_35182,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10635,35185,ће,SRP18520.txt#offset_35183_35185,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10636,35188,ме,SRP18520.txt#offset_35186_35188,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10637,35193,сузе,SRP18520.txt#offset_35189_35193,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10638,35200,облити,SRP18520.txt#offset_35194_35200,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10639,35201,",",SRP18520.txt#offset_35200_35201,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10640,35203,а,SRP18520.txt#offset_35202_35203,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q10641,35208,сузе,SRP18520.txt#offset_35204_35208,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10642,35211,ми,SRP18520.txt#offset_35209_35211,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10643,35216,тако,SRP18520.txt#offset_35212_35216,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q10644,35221,пале,SRP18520.txt#offset_35217_35221,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10645,35226,лице,SRP18520.txt#offset_35222_35226,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10646,35230,као,SRP18520.txt#offset_35227_35230,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10647,35233,да,SRP18520.txt#offset_35231_35233,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10648,3532,згледаше,SRP18520.txt#offset_3524_3532,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10649,35236,су,SRP18520.txt#offset_35234_35236,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10650,35241,врео,SRP18520.txt#offset_35237_35241,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q10651,35248,зејтин,SRP18520.txt#offset_35242_35248,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10652,35249,.,SRP18520.txt#offset_35248_35249,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10653,3535,се,SRP18520.txt#offset_3533_3535,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q10654,35265,теби,SRP18520.txt#offset_35261_35265,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10655,35269,...,SRP18520.txt#offset_35266_35269,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10656,35273,хеј,SRP18520.txt#offset_35270_35273,https://serbian.wikibase.cloud/entity/Q32,Interjection,,
https://serbian.wikibase.cloud/entity/Q10657,35274,",",SRP18520.txt#offset_35273_35274,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10658,35281,колико,SRP18520.txt#offset_35275_35281,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q10659,35285,бих,SRP18520.txt#offset_35282_35285,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10660,35288,ја,SRP18520.txt#offset_35286_35288,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10661,35292,дао,SRP18520.txt#offset_35289_35292,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10662,35295,да,SRP18520.txt#offset_35293_35295,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10663,35300,знам,SRP18520.txt#offset_35296_35300,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10664,35304,где,SRP18520.txt#offset_35301_35304,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10665,35307,је,SRP18520.txt#offset_35305_35307,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10666,35311,њен,SRP18520.txt#offset_35308_35311,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10667,35316,гроб,SRP18520.txt#offset_35312_35316,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10668,35320,...,SRP18520.txt#offset_35317_35320,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10669,35325,моје,SRP18520.txt#offset_35321_35325,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10670,35326,",",SRP18520.txt#offset_35325_35326,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10671,35331,моје,SRP18520.txt#offset_35327_35331,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10672,35332,",",SRP18520.txt#offset_35331_35332,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10673,35338,драге,SRP18520.txt#offset_35333_35338,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10674,35342,...,SRP18520.txt#offset_35339_35342,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10675,35344,е,SRP18520.txt#offset_35343_35344,https://serbian.wikibase.cloud/entity/Q32,Interjection,,
https://serbian.wikibase.cloud/entity/Q10676,3536,",",SRP18520.txt#offset_3535_3536,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10677,35345,!,SRP18520.txt#offset_35344_35345,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10678,35349,што,SRP18520.txt#offset_35346_35349,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10679,35352,да,SRP18520.txt#offset_35350_35352,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10680,35356,јој,SRP18520.txt#offset_35353_35356,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10681,35365,спомињем,SRP18520.txt#offset_35357_35365,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10682,35370,њено,SRP18520.txt#offset_35366_35370,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10683,3539,па,SRP18520.txt#offset_3537_3539,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10684,35374,име,SRP18520.txt#offset_35371_35374,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10685,35375,.,SRP18520.txt#offset_35374_35375,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10686,35376,.,SRP18520.txt#offset_35375_35376,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10687,35379,та,SRP18520.txt#offset_35377_35379,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10688,35382,ја,SRP18520.txt#offset_35380_35382,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10689,3545,један,SRP18520.txt#offset_3540_3545,https://serbian.wikibase.cloud/entity/Q21,Numeral,,
https://serbian.wikibase.cloud/entity/Q10690,35385,га,SRP18520.txt#offset_35383_35385,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10691,35388,са,SRP18520.txt#offset_35386_35388,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q10692,35394,таком,SRP18520.txt#offset_35389_35394,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10693,35405,побожношћу,SRP18520.txt#offset_35395_35405,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10694,35415,изговарам,SRP18520.txt#offset_35406_35415,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10695,35419,као,SRP18520.txt#offset_35416_35419,https://serbian.wikibase.cloud/entity/Q24,Coordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10696,3550,тихо,SRP18520.txt#offset_3546_3550,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q10697,35423,име,SRP18520.txt#offset_35420_35423,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10698,35429,Божје,SRP18520.txt#offset_35424_35429,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q10699,35431,у,SRP18520.txt#offset_35430_35431,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q10700,35439,његовом,SRP18520.txt#offset_35432_35439,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10701,35445,свету,SRP18520.txt#offset_35440_35445,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q10702,35465,кад,SRP18520.txt#offset_35462_35465,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10703,35469,бих,SRP18520.txt#offset_35466_35469,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10704,35472,ја,SRP18520.txt#offset_35470_35472,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10705,3555,рече,SRP18520.txt#offset_3551_3555,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10706,35477,имао,SRP18520.txt#offset_35473_35477,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10707,35482,суза,SRP18520.txt#offset_35478_35482,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10708,35485,да,SRP18520.txt#offset_35483_35485,https://serbian.wikibase.cloud/entity/Q34,Subordinating Conjunction,,
https://serbian.wikibase.cloud/entity/Q10709,35494,пролијем,SRP18520.txt#offset_35486_35494,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10710,35495,",",SRP18520.txt#offset_35494_35495,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10711,35500,чини,SRP18520.txt#offset_35496_35500,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10712,35503,ми,SRP18520.txt#offset_35501_35503,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10713,35506,се,SRP18520.txt#offset_35504_35506,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q10714,35507,",",SRP18520.txt#offset_35506_35507,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10715,35517,одла’нуло,SRP18520.txt#offset_35508_35517,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10716,35520,би,SRP18520.txt#offset_35518_35520,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10717,35523,ми,SRP18520.txt#offset_35521_35523,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10718,3562,својој,SRP18520.txt#offset_3556_3562,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10719,35536,ал,SRP18520.txt#offset_35534_35536,https://serbian.wikibase.cloud/entity/Q32,Interjection,,
https://serbian.wikibase.cloud/entity/Q10720,35538,’,SRP18520.txt#offset_35537_35538,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10721,35540,у,SRP18520.txt#offset_35539_35540,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q10722,35545,мене,SRP18520.txt#offset_35541_35545,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10723,35550,нема,SRP18520.txt#offset_35546_35550,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10724,35555,суза,SRP18520.txt#offset_35551_35555,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10725,35556,",",SRP18520.txt#offset_35555_35556,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10726,35563,ваљада,SRP18520.txt#offset_35557_35563,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q10727,35566,ни,SRP18520.txt#offset_35564_35566,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q10728,35585,ми,SRP18520.txt#offset_35583_35585,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10729,35588,је,SRP18520.txt#offset_35586_35588,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10730,35593,срце,SRP18520.txt#offset_35589_35593,https://serbian.wikibase.cloud/entity/Q29,Common Noun,,
https://serbian.wikibase.cloud/entity/Q10731,35598,било,SRP18520.txt#offset_35594_35598,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10732,35599,",",SRP18520.txt#offset_35598_35599,https://serbian.wikibase.cloud/entity/Q23,Punctuation,,
https://serbian.wikibase.cloud/entity/Q10733,35604,тамо,SRP18520.txt#offset_35600_35604,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q10734,35607,се,SRP18520.txt#offset_35605_35607,https://serbian.wikibase.cloud/entity/Q36,Particle,,
https://serbian.wikibase.cloud/entity/Q10735,35612,легу,SRP18520.txt#offset_35608_35612,https://serbian.wikibase.cloud/entity/Q22,Verb,,
https://serbian.wikibase.cloud/entity/Q10736,35620,отровне,SRP18520.txt#offset_35613_35620,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q10737,35636,ти,SRP18520.txt#offset_35634_35636,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
https://serbian.wikibase.cloud/entity/Q10738,35639,си,SRP18520.txt#offset_35637_35639,https://serbian.wikibase.cloud/entity/Q35,Auxiliary Verb,,
https://serbian.wikibase.cloud/entity/Q10739,35645,много,SRP18520.txt#offset_35640_35645,https://serbian.wikibase.cloud/entity/Q28,Adverb,,
https://serbian.wikibase.cloud/entity/Q10740,35654,срећнији,SRP18520.txt#offset_35646_35654,https://serbian.wikibase.cloud/entity/Q31,Adjective,,
https://serbian.wikibase.cloud/entity/Q10741,35657,од,SRP18520.txt#offset_35655_35657,https://serbian.wikibase.cloud/entity/Q30,Adposition,,
https://serbian.wikibase.cloud/entity/Q10742,35662,мене,SRP18520.txt#offset_35658_35662,https://serbian.wikibase.cloud/entity/Q33,Pronoun,,
https://serbian.wikibase.cloud/entity/Q10743,35676,ово,SRP18520.txt#offset_35673_35676,https://serbian.wikibase.cloud/entity/Q26,Determiner,,
